CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
2289,31,Female,Month-to-month,71.84,3232.8,Yes,Fiber optic,45,No,Credit card (automatic),No,71.84,3232.8
2290,61,Female,One year,55.23,2540.58,Yes,Fiber optic,46,Yes,Mailed check,Yes,55.23,0.0
2291,66,Female,One year,56.77,2327.57,No,Fiber optic,41,No,Bank transfer (automatic),No,56.77,2327.57
2292,54,Male,Month-to-month,34.77,1599.42,Yes,No,46,No,Mailed check,No,34.77,1599.42
2293,41,Female,Month-to-month,46.2,46.2,Yes,DSL,1,No,Electronic check,No,46.2,46.2
2294,27,Male,One year,63.76,4335.68,,Fiber optic,68,No,Credit card (automatic),No,63.760000000000005,4335.68
2295,27,Male,One year,62.38,748.56,No,Fiber optic,12,No,Bank transfer (automatic),No,62.379999999999995,748.56
2296,47,Male,Month-to-month,78.76,2756.6,No,DSL,35,No,Electronic check,Yes,78.75999999999999,0.0
2297,46,Female,Month-to-month,52.66,1737.78,No,Fiber optic,33,No,Mailed check,Yes,52.66,0.0
2298,61,Male,One year,36.01,2088.58,No,Fiber optic,58,Yes,Electronic check,Yes,36.01,0.0
2299,49,Male,Month-to-month,74.96,2623.6,Yes,Fiber optic,35,Yes,Credit card (automatic),No,74.96,2623.6
2300,18,Female,Month-to-month,84.0,3864.0,No,No,46,Yes,Mailed check,Yes,84.0,0.0
2301,55,Male,Month-to-month,71.48,4717.68,Yes,Fiber optic,66,No,Electronic check,Yes,71.48,0.0
2302,25,Female,One year,51.98,2287.12,Yes,No,44,No,Credit card (automatic),No,51.98,2287.12
2303,34,Male,One year,74.69,1941.94,No,Fiber optic,26,Yes,Electronic check,Yes,74.69,0.0
2304,43,Female,Two year,152.73,6414.66,Yes,Fiber optic,42,No,Credit card (automatic),No,152.73,6414.66
2305,69,Male,One year,56.52,1695.6,Yes,No,30,Yes,Electronic check,No,56.519999999999996,1695.6
2306,80,Male,Two year,36.84,1178.88,No,DSL,32,No,Mailed check,No,36.84,1178.88
2307,49,Female,Month-to-month,45.79,1648.44,No,No,36,Yes,Mailed check,No,45.79,1648.44
2308,37,Male,One year,65.87,1251.53,Yes,Fiber optic,19,No,Mailed check,No,65.87,1251.53
2309,48,Female,Month-to-month,33.74,742.28,Yes,No,22,No,Mailed check,No,33.74,742.28
2310,53,Male,One year,57.44,3733.6,Yes,Fiber optic,65,No,Mailed check,No,57.44,3733.6
2311,35,Female,Month-to-month,61.2,3488.4,Yes,No,57,No,Bank transfer (automatic),No,61.2,3488.4
2312,66,Male,Month-to-month,86.53,951.83,Yes,No,11,No,Electronic check,No,86.53,951.83
2313,43,Male,One year,80.89,2103.14,No,Fiber optic,26,No,Mailed check,No,80.89,2103.14
2314,47,Male,One year,70.77,3396.96,No,Fiber optic,48,Yes,Bank transfer (automatic),No,70.77,3396.96
2315,49,Female,Month-to-month,28.54,542.26,No,Fiber optic,19,Yes,Bank transfer (automatic),No,28.54,542.26
2316,46,Female,One year,71.97,863.64,No,DSL,12,Yes,Electronic check,No,71.97,863.64
2317,52,Female,Month-to-month,67.47,4520.49,Yes,DSL,67,No,Credit card (automatic),No,67.47,4520.49
2318,30,Female,Month-to-month,58.96,3301.76,No,Fiber optic,56,Yes,Electronic check,No,58.96,3301.76
2319,31,Female,One year,32.49,584.82,No,Fiber optic,18,No,Electronic check,No,32.49,584.82
2320,23,Male,Month-to-month,43.25,216.25,Yes,DSL,5,Yes,Credit card (automatic),No,43.25,216.25
2321,46,Male,Two year,38.47,923.28,Yes,Fiber optic,24,Yes,Credit card (automatic),No,38.47,923.28
2322,51,Male,Month-to-month,29.83,1133.54,Yes,DSL,38,Yes,Mailed check,No,29.83,1133.54
2323,46,Male,One year,54.55,3654.85,No,DSL,67,No,Credit card (automatic),No,54.55,3654.85
2324,65,Male,One year,42.98,3008.6,No,DSL,70,No,Credit card (automatic),No,42.98,3008.6
2325,39,Female,Month-to-month,120.01,6240.52,,Fiber optic,52,Yes,Electronic check,Yes,120.01,0.0
2326,50,Male,Month-to-month,51.9,2024.1,Yes,DSL,39,No,Electronic check,No,51.9,2024.1
2327,23,Female,One year,80.49,4748.91,No,Fiber optic,59,Yes,Electronic check,Yes,80.49,0.0
2328,34,Male,One year,34.1,886.6,Yes,DSL,26,No,Credit card (automatic),Yes,34.1,0.0
2329,50,Female,Month-to-month,46.57,3027.05,Yes,No,65,Yes,Bank transfer (automatic),No,46.57,3027.05
2330,52,Female,Month-to-month,56.21,2698.08,Yes,Fiber optic,48,No,Mailed check,No,56.21,2698.08
2331,35,Female,Month-to-month,41.58,2203.74,No,DSL,53,Yes,Electronic check,No,41.58,2203.74
2332,38,Male,Month-to-month,48.1,432.9,No,DSL,9,No,Bank transfer (automatic),No,48.099999999999994,432.9
2333,18,Male,Month-to-month,51.14,255.7,No,Fiber optic,5,No,Mailed check,No,51.14,255.7
2334,34,Male,Month-to-month,50.9,3664.8,Yes,DSL,72,Yes,Electronic check,No,50.900000000000006,3664.8
2335,53,Male,One year,95.25,5810.25,Yes,No,61,No,Bank transfer (automatic),Yes,95.25,0.0
2336,48,Female,One year,61.16,1284.36,No,Fiber optic,21,No,Mailed check,No,61.16,1284.36
2337,47,Female,Two year,63.05,3972.15,Yes,Fiber optic,63,No,Electronic check,No,63.050000000000004,3972.15
2338,40,Female,One year,64.19,1283.8,Yes,No,20,No,Electronic check,No,64.19,1283.8
2339,40,Female,Two year,65.61,3805.38,No,Fiber optic,58,No,Bank transfer (automatic),No,65.61,3805.38
2340,30,Male,Month-to-month,53.26,2396.7,Yes,No,45,No,Credit card (automatic),No,53.26,2396.7
2341,50,Female,One year,49.59,1090.98,Yes,No,22,No,Credit card (automatic),No,49.59,1090.98
2342,46,Male,Two year,57.4,3616.2,Yes,No,63,No,Electronic check,No,57.4,3616.2
2343,47,Female,One year,77.25,2317.5,Yes,No,30,No,Bank transfer (automatic),No,77.25,2317.5
2344,32,Female,Month-to-month,76.54,4822.02,No,DSL,63,Yes,Credit card (automatic),No,76.54,4822.02
2345,18,Female,One year,50.8,2235.2,Yes,Fiber optic,44,No,Credit card (automatic),No,50.8,2235.2
2346,56,Male,Two year,68.74,4605.58,No,Fiber optic,67,No,Credit card (automatic),No,68.74,4605.58
2347,32,Male,One year,51.5,2987.0,No,No,58,Yes,Bank transfer (automatic),No,51.5,2987.0
2348,27,Female,Month-to-month,55.16,3585.4,No,Fiber optic,65,No,Bank transfer (automatic),No,55.160000000000004,3585.4
2349,50,Female,One year,47.37,1705.32,No,,36,No,Mailed check,No,47.37,1705.32
2350,34,Female,Two year,51.7,310.2,Yes,Fiber optic,6,No,Credit card (automatic),No,51.699999999999996,310.2
2351,55,Male,Month-to-month,81.65,3021.05,Yes,Fiber optic,37,No,Bank transfer (automatic),No,81.65,3021.05
2352,49,Male,One year,56.13,3087.15,No,,55,Yes,Mailed check,No,56.13,3087.15
2353,50,Male,Month-to-month,284.3,3354.74,No,No,59,No,Electronic check,Yes,56.86,0.0
2354,19,Female,One year,35.37,1344.06,No,Fiber optic,38,No,Mailed check,No,35.37,1344.06
2355,58,Male,One year,49.76,1244.0,No,Fiber optic,25,Yes,Credit card (automatic),No,49.76,1244.0
2356,43,Female,Month-to-month,50.79,1676.07,Yes,,33,Yes,Bank transfer (automatic),No,50.79,1676.07
2357,34,Male,Month-to-month,42.57,553.41,No,Fiber optic,13,Yes,Credit card (automatic),No,42.57,553.41
2358,42,Female,One year,54.95,2088.1,No,DSL,38,No,Credit card (automatic),No,54.949999999999996,2088.1
2359,18,Female,Month-to-month,48.0,2784.0,Yes,Fiber optic,58,Yes,Electronic check,No,48.0,2784.0
2360,46,Male,Month-to-month,55.92,1118.4,No,DSL,20,No,Bank transfer (automatic),No,55.92,1118.4
2361,24,Female,One year,56.63,962.71,Yes,Fiber optic,17,Yes,Bank transfer (automatic),No,56.63,962.71
2362,19,Female,Month-to-month,40.99,983.76,Yes,Fiber optic,24,Yes,Electronic check,No,40.99,983.76
2363,18,Female,Month-to-month,48.44,1259.44,Yes,Fiber optic,26,No,Bank transfer (automatic),No,48.440000000000005,1259.44
2364,56,Male,Two year,55.88,2235.2,No,Fiber optic,40,Yes,Mailed check,Yes,55.879999999999995,0.0
2365,30,Female,Month-to-month,77.89,2492.48,Yes,Fiber optic,32,No,Credit card (automatic),No,77.89,2492.48
2366,63,Male,Month-to-month,58.97,2181.89,Yes,DSL,37,Yes,Electronic check,Yes,58.97,0.0
2367,31,Male,One year,44.76,2685.6,No,DSL,60,Yes,Electronic check,No,44.76,2685.6
2368,18,Female,One year,61.54,3507.78,No,Fiber optic,57,No,Credit card (automatic),No,61.540000000000006,3507.78
2369,23,Male,Two year,91.13,5285.54,No,Fiber optic,58,No,Electronic check,No,91.13,5285.54
2370,58,Female,Two year,71.88,4815.96,No,Fiber optic,67,Yes,Bank transfer (automatic),Yes,71.88,0.0
2371,37,Male,One year,64.34,1415.48,Yes,Fiber optic,22,No,Bank transfer (automatic),No,64.34,1415.48
2372,31,Female,Month-to-month,67.88,3937.04,No,Fiber optic,58,Yes,Credit card (automatic),No,67.88,3937.04
2373,42,Male,Month-to-month,84.1,4120.9,Yes,,49,No,Electronic check,No,84.1,4120.9
2374,47,Female,Month-to-month,75.39,3694.11,Yes,Fiber optic,49,Yes,Mailed check,Yes,75.39,0.0
2375,56,Female,Month-to-month,64.72,2718.24,No,No,42,No,Credit card (automatic),No,64.72,2718.24
2376,61,Female,One year,75.23,3009.2,No,Fiber optic,40,Yes,Bank transfer (automatic),No,75.22999999999999,3009.2
2377,34,Female,One year,39.47,2802.37,No,Fiber optic,71,Yes,Bank transfer (automatic),Yes,39.47,0.0
2378,20,Male,Month-to-month,34.79,1600.34,No,Fiber optic,46,Yes,Bank transfer (automatic),No,34.79,1600.34
2379,33,Male,One year,57.23,1259.06,Yes,Fiber optic,22,Yes,Mailed check,No,57.23,1259.06
2380,43,Female,Month-to-month,55.73,1170.33,No,Fiber optic,21,No,Bank transfer (automatic),No,55.73,1170.33
2381,25,Male,Month-to-month,46.38,2365.38,Yes,Fiber optic,51,No,Credit card (automatic),Yes,46.38,0.0
2382,25,Female,One year,69.95,979.3,Yes,Fiber optic,14,No,Credit card (automatic),No,69.95,979.3
2383,45,Female,Month-to-month,31.22,280.98,No,Fiber optic,9,Yes,Credit card (automatic),Yes,31.220000000000002,0.0
2384,39,Male,Month-to-month,46.51,837.18,No,Fiber optic,18,Yes,Bank transfer (automatic),Yes,46.51,0.0
2385,40,Male,Month-to-month,47.21,613.73,No,DSL,13,Yes,Mailed check,No,47.21,613.73
2386,28,Female,Month-to-month,33.42,568.14,Yes,No,17,No,Mailed check,No,33.42,568.14
2387,36,Male,One year,85.49,2137.25,Yes,No,25,No,Bank transfer (automatic),Yes,85.49,0.0
2388,26,Female,Two year,36.32,1961.28,Yes,Fiber optic,54,No,Electronic check,No,36.32,1961.28
2389,53,Male,Month-to-month,45.76,732.16,No,No,16,No,Electronic check,No,45.76,732.16
2390,55,Male,Month-to-month,71.69,1720.56,No,No,24,Yes,Credit card (automatic),No,71.69,1720.56
2391,18,Male,One year,66.28,1524.44,,Fiber optic,23,Yes,Mailed check,No,66.28,1524.44
2392,26,Male,Two year,39.16,1605.56,No,No,41,Yes,Bank transfer (automatic),No,39.16,1605.56
2393,18,Male,Month-to-month,67.0,2211.0,No,Fiber optic,33,Yes,Mailed check,No,67.0,2211.0
2394,30,Female,Month-to-month,59.56,2501.52,No,Fiber optic,42,No,Mailed check,No,59.56,2501.52
2395,38,Male,One year,109.94,5277.12,No,DSL,48,Yes,Electronic check,No,109.94,5277.12
2396,18,Male,One year,61.63,1109.34,Yes,Fiber optic,18,No,Mailed check,No,61.629999999999995,1109.34
2397,26,Female,Month-to-month,52.33,3296.79,Yes,No,63,No,Mailed check,No,52.33,3296.79
2398,24,Female,One year,42.23,464.53,Yes,Fiber optic,11,Yes,Bank transfer (automatic),No,42.23,464.53
2399,43,Female,Month-to-month,43.67,1048.08,Yes,Fiber optic,24,No,Bank transfer (automatic),No,43.669999999999995,1048.08
2400,41,Male,Month-to-month,42.62,2599.82,No,No,61,No,Mailed check,No,42.620000000000005,2599.82
2401,29,Male,Month-to-month,82.38,5272.32,No,No,64,Yes,Mailed check,No,82.38,5272.32
2402,42,Female,One year,54.89,1976.04,No,DSL,36,No,Bank transfer (automatic),No,54.89,1976.04
2403,31,Female,Month-to-month,64.69,3428.57,Yes,No,53,Yes,Electronic check,No,64.69,3428.57
2404,35,Female,Month-to-month,85.99,4041.53,No,DSL,47,No,Bank transfer (automatic),No,85.99000000000001,4041.53
2405,65,Female,Month-to-month,26.91,1399.32,Yes,Fiber optic,52,No,Bank transfer (automatic),No,26.91,1399.32
2406,60,Male,One year,80.13,4567.41,,Fiber optic,57,No,Bank transfer (automatic),Yes,80.13,0.0
2407,20,Male,Month-to-month,55.51,1276.73,Yes,DSL,23,No,Bank transfer (automatic),No,55.51,1276.73
2408,52,Male,Month-to-month,62.21,3670.39,No,DSL,59,No,Bank transfer (automatic),No,62.21,3670.39
2409,52,Male,Month-to-month,42.58,2938.02,No,Fiber optic,69,Yes,Electronic check,Yes,42.58,0.0
2410,22,Male,One year,43.53,2437.68,Yes,Fiber optic,56,No,Credit card (automatic),No,43.529999999999994,2437.68
2411,52,Female,Month-to-month,63.22,2655.24,Yes,DSL,42,No,Bank transfer (automatic),No,63.21999999999999,2655.24
2412,63,Male,Month-to-month,111.65,2009.7,No,No,18,No,Bank transfer (automatic),No,111.65,2009.7
2413,23,Female,Month-to-month,73.77,5237.67,Yes,No,71,No,Electronic check,No,73.77,5237.67
2414,26,Female,One year,79.81,2633.73,No,Fiber optic,33,Yes,Credit card (automatic),No,79.81,2633.73
2415,55,Female,Month-to-month,51.54,154.62,Yes,Fiber optic,3,No,Mailed check,Yes,51.54,0.0
2416,44,Male,One year,45.6,1276.8,No,Fiber optic,28,No,Electronic check,No,45.6,1276.8
2417,48,Female,One year,43.2,43.2,Yes,DSL,1,No,Bank transfer (automatic),No,43.2,43.2
2418,45,Male,Two year,47.16,2971.08,No,DSL,63,Yes,Mailed check,No,47.16,2971.08
2419,45,Female,Month-to-month,29.49,1386.03,Yes,,47,No,Electronic check,No,29.49,1386.03
2420,20,Male,Two year,43.93,1625.41,No,DSL,37,No,Mailed check,No,43.93,1625.41
2421,55,Female,Month-to-month,46.15,2215.2,Yes,No,48,No,Electronic check,No,46.15,2215.2
2422,57,Male,Month-to-month,51.8,984.2,No,DSL,19,Yes,Electronic check,No,51.800000000000004,984.2
2423,36,Female,One year,56.8,795.2,Yes,DSL,14,No,Mailed check,No,56.800000000000004,795.2
2424,39,Female,Month-to-month,60.87,4078.29,Yes,DSL,67,No,Credit card (automatic),Yes,60.87,0.0
2425,18,Female,Month-to-month,54.35,3532.75,Yes,Fiber optic,65,No,Mailed check,Yes,54.35,0.0
2426,47,Female,Month-to-month,45.86,1192.36,Yes,Fiber optic,26,Yes,Mailed check,No,45.86,1192.36
2427,48,Male,One year,30.3,303.0,Yes,,10,No,Credit card (automatic),Yes,30.3,0.0
2428,39,Male,Month-to-month,45.94,3215.8,Yes,Fiber optic,70,No,Mailed check,No,45.940000000000005,3215.8
2429,56,Male,One year,40.78,1753.54,No,No,43,No,Credit card (automatic),No,40.78,1753.54
2430,34,Female,One year,62.79,4395.3,No,Fiber optic,70,No,Credit card (automatic),Yes,62.79,0.0
2431,48,Female,One year,71.72,5163.84,Yes,DSL,72,Yes,Credit card (automatic),No,71.72,5163.84
2432,24,Female,Month-to-month,72.35,4268.65,No,DSL,59,Yes,Bank transfer (automatic),No,72.35,4268.65
2433,39,Female,Two year,68.52,205.56,Yes,Fiber optic,3,Yes,Electronic check,Yes,68.52,0.0
2434,37,Female,Month-to-month,52.45,262.25,Yes,Fiber optic,5,No,Bank transfer (automatic),No,52.45,262.25
2435,43,Female,Month-to-month,46.68,1727.16,No,No,37,Yes,Electronic check,No,46.68,1727.16
2436,34,Male,Month-to-month,43.64,2269.28,Yes,Fiber optic,52,No,Bank transfer (automatic),No,43.64,2269.28
2437,38,Male,Month-to-month,34.74,2292.84,Yes,DSL,66,No,Credit card (automatic),Yes,34.74,0.0
2438,52,Male,Month-to-month,73.52,4631.76,No,Fiber optic,63,No,Bank transfer (automatic),No,73.52000000000001,4631.76
2439,33,Male,Month-to-month,51.81,362.67,Yes,Fiber optic,7,Yes,Electronic check,No,51.81,362.67
2440,18,Male,Month-to-month,37.57,1991.21,Yes,Fiber optic,53,Yes,Bank transfer (automatic),No,37.57,1991.21
2441,66,Male,Month-to-month,42.61,255.66,No,No,6,No,Mailed check,No,42.61,255.66
2442,60,Male,One year,42.09,294.63,No,Fiber optic,7,No,Mailed check,No,42.089999999999996,294.63
2443,20,Male,One year,55.31,2433.64,Yes,Fiber optic,44,Yes,Credit card (automatic),No,55.309999999999995,2433.64
2444,50,Female,One year,75.21,1353.78,Yes,DSL,18,Yes,Bank transfer (automatic),No,75.21,1353.78
2445,32,Female,Month-to-month,49.19,2656.26,Yes,DSL,54,No,Bank transfer (automatic),No,49.190000000000005,2656.26
2446,43,Female,Month-to-month,27.78,805.62,Yes,Fiber optic,29,Yes,Electronic check,No,27.78,805.62
2447,44,Female,Two year,51.59,1289.75,Yes,Fiber optic,25,No,Electronic check,No,51.59,1289.75
2448,36,Female,Month-to-month,52.1,3282.3,Yes,DSL,63,Yes,Bank transfer (automatic),No,52.1,3282.3
2449,28,Female,One year,51.04,3470.72,Yes,DSL,68,Yes,Electronic check,No,51.04,3470.72
2450,29,Female,Month-to-month,45.23,587.99,No,Fiber optic,13,Yes,Mailed check,No,45.230000000000004,587.99
2451,26,Male,Two year,58.28,1864.96,Yes,No,32,No,Mailed check,No,58.28,1864.96
2452,27,Male,Month-to-month,55.69,1503.63,Yes,Fiber optic,27,No,Credit card (automatic),Yes,55.690000000000005,0.0
2453,38,Female,Month-to-month,54.19,2763.69,No,Fiber optic,51,No,Mailed check,Yes,54.19,0.0
2454,29,Male,One year,61.79,2100.86,Yes,DSL,34,No,Electronic check,No,61.790000000000006,2100.86
2455,50,Male,Month-to-month,47.99,1343.72,Yes,Fiber optic,28,Yes,Electronic check,Yes,47.99,0.0
2456,62,Male,Month-to-month,47.18,3396.96,No,Fiber optic,72,No,Electronic check,No,47.18,3396.96
2457,31,Male,Month-to-month,82.6,2478.0,Yes,DSL,30,Yes,Electronic check,No,82.6,2478.0
2458,43,Male,One year,64.57,581.13,No,Fiber optic,9,No,Bank transfer (automatic),Yes,64.57,0.0
2459,47,Female,Month-to-month,69.97,909.61,No,Fiber optic,13,No,Bank transfer (automatic),No,69.97,909.61
2460,47,Male,Month-to-month,78.87,5047.68,No,DSL,64,No,Bank transfer (automatic),No,78.87,5047.68
2461,41,Female,Month-to-month,63.93,2429.34,No,Fiber optic,38,Yes,Bank transfer (automatic),No,63.93000000000001,2429.34
2462,51,Female,Month-to-month,72.13,1586.86,No,Fiber optic,22,Yes,Mailed check,No,72.13,1586.86
2463,47,Female,One year,33.99,1053.69,No,,31,Yes,Electronic check,No,33.99,1053.69
2464,21,Male,Month-to-month,58.05,2438.1,No,DSL,42,No,Mailed check,Yes,58.05,0.0
2465,53,Female,Month-to-month,51.69,3204.78,Yes,Fiber optic,62,No,Electronic check,Yes,51.690000000000005,0.0
2466,53,Female,Month-to-month,90.32,5780.48,No,DSL,64,Yes,Bank transfer (automatic),No,90.32,5780.48
2467,28,Female,Month-to-month,72.12,649.08,No,DSL,9,Yes,Mailed check,No,72.12,649.08
2468,40,Female,Month-to-month,45.19,1988.36,Yes,Fiber optic,44,Yes,Electronic check,No,45.19,1988.36
2469,50,Male,Month-to-month,61.06,3846.78,Yes,Fiber optic,63,Yes,Bank transfer (automatic),No,61.06,3846.78
2470,36,Female,Month-to-month,57.41,2296.4,No,No,40,No,Credit card (automatic),No,57.410000000000004,2296.4
2471,56,Female,Two year,62.57,2565.37,No,Fiber optic,41,No,Electronic check,Yes,62.57,0.0
2472,75,Female,Month-to-month,40.22,2895.84,No,Fiber optic,72,No,Credit card (automatic),No,40.22,2895.84
2473,28,Female,One year,60.83,3041.5,No,No,50,No,Electronic check,No,60.83,3041.5
2474,19,Male,Month-to-month,50.99,1019.8,Yes,Fiber optic,20,No,Bank transfer (automatic),No,50.989999999999995,1019.8
2475,44,Female,Month-to-month,59.43,4160.1,Yes,DSL,70,Yes,Mailed check,Yes,59.43000000000001,0.0
2476,50,Female,Month-to-month,43.93,1845.06,No,Fiber optic,42,Yes,Electronic check,Yes,43.93,0.0
2477,36,Female,Month-to-month,45.81,1511.73,Yes,No,33,No,Credit card (automatic),No,45.81,1511.73
2478,61,Female,Two year,77.65,4891.95,Yes,Fiber optic,63,Yes,Bank transfer (automatic),No,77.64999999999999,4891.95
2479,19,Female,Two year,39.83,2270.31,Yes,Fiber optic,57,No,Electronic check,Yes,39.83,0.0
2480,50,Female,One year,40.72,2646.8,Yes,Fiber optic,65,No,Credit card (automatic),No,40.720000000000006,2646.8
2481,30,Male,One year,53.76,2795.52,No,Fiber optic,52,Yes,Electronic check,No,53.76,2795.52
2482,65,Female,Month-to-month,43.31,259.86,Yes,Fiber optic,6,Yes,Credit card (automatic),No,43.31,259.86
2483,69,Male,Month-to-month,41.87,293.09,Yes,DSL,7,No,Electronic check,Yes,41.87,0.0
2484,28,Male,Two year,56.35,507.15,No,DSL,9,No,Mailed check,No,56.349999999999994,507.15
2485,31,Female,One year,34.76,2120.36,Yes,Fiber optic,61,Yes,Mailed check,Yes,34.760000000000005,0.0
2486,52,Male,Month-to-month,40.35,1371.9,No,No,34,Yes,Mailed check,Yes,40.35,0.0
2487,34,Female,Month-to-month,101.11,3538.85,No,Fiber optic,35,No,Mailed check,No,101.11,3538.85
2488,39,Male,Month-to-month,62.67,1253.4,Yes,Fiber optic,20,Yes,Bank transfer (automatic),No,62.67,1253.4
2489,40,Female,Two year,43.64,2531.12,Yes,DSL,58,No,Mailed check,No,43.64,2531.12
2490,18,Male,Month-to-month,61.9,3714.0,No,DSL,60,No,Electronic check,Yes,61.9,0.0
2491,39,Male,Month-to-month,64.73,3495.42,Yes,No,54,Yes,Bank transfer (automatic),No,64.73,3495.42
2492,29,Female,Month-to-month,73.58,2575.3,No,DSL,35,Yes,Electronic check,No,73.58,2575.3
2493,32,Male,One year,52.55,2469.85,No,Fiber optic,47,No,Credit card (automatic),No,52.55,2469.85
2494,61,Male,Month-to-month,73.18,3366.28,Yes,DSL,46,Yes,Mailed check,No,73.18,3366.28
2495,21,Male,One year,29.62,118.48,No,Fiber optic,4,Yes,Electronic check,No,29.62,118.48
2496,52,Male,Month-to-month,39.77,397.7,No,Fiber optic,10,Yes,Electronic check,No,39.769999999999996,397.7
2497,35,Male,One year,57.35,2294.0,Yes,Fiber optic,40,Yes,Electronic check,Yes,57.35,0.0
2498,35,Female,One year,60.27,3314.85,Yes,Fiber optic,55,Yes,Credit card (automatic),No,60.269999999999996,3314.85
2499,51,Male,Month-to-month,41.53,1661.2,No,Fiber optic,40,No,Credit card (automatic),No,41.53,1661.2
2500,45,Male,Month-to-month,59.02,1357.46,Yes,Fiber optic,23,Yes,Credit card (automatic),No,59.02,1357.46
2501,48,Female,Month-to-month,45.28,679.2,No,No,15,Yes,Electronic check,No,45.28,679.2
2502,54,Female,Month-to-month,50.25,251.25,Yes,Fiber optic,5,Yes,Credit card (automatic),No,50.25,251.25
2503,35,Female,One year,74.25,2970.0,No,DSL,40,No,Mailed check,No,74.25,2970.0
2504,30,Male,Month-to-month,71.71,1290.78,Yes,Fiber optic,18,No,Credit card (automatic),No,71.71,1290.78
2505,23,Male,Month-to-month,40.48,850.08,Yes,Fiber optic,21,No,Credit card (automatic),No,40.480000000000004,850.08
